date,substation,slot,clock,G_kw,Bch_kw,Bdis_kw,T_out_kw,T_in_kw,nu_kwh,Z_critical_kw,Z_shiftable_kw,Z_curtailable_kw,SoC_kwh,pi_tk_per_kwh,pi4_tk_per_kwh,c1_slack_kw,post_response_kw,baseline_kw,theta_c,day_mode,weather_source
2026-06-14,Dhanmondi,30,15:00,110000.00000000001,0.0,1524.9433572299074,0.0,0.0,0.0,0.0,0.0,0.0,27750.26578898716,49.29999999999998,0.0,0.0,113263.91095034992,113131.44106230793,31.473813417092156,observed,observed
2026-06-14,Dhanmondi,31,15:30,110000.00000000001,2685.6963773091065,0.0,1472.4836387962134,0.0,0.0,0.0,0.0,0.0,29025.971568208985,41.56824999999999,0.0,0.0,107565.71304440622,107433.24315636425,31.337105075916185,observed,observed
2026-06-14,Dhanmondi,32,16:00,110000.00000000001,4681.42066876927,0.0,6337.776717914647,0.0,0.0,0.0,0.0,0.0,31249.64638587439,41.56824999999999,0.0,1.4551915228366852e-11,100592.947215279,100460.47732723695,31.156552324058353,observed,observed
2026-06-14,Dhanmondi,33,16:30,110000.00000000001,0.0,0.0,5927.587545699769,0.0,0.0,0.0,0.0,0.0,31249.64638587439,49.300000000000004,0.0,0.0,105767.48638299845,105635.01649495642,30.933615800834932,observed,observed
2026-06-14,Dhanmondi,34,17:00,110000.00000000001,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,1063.3074401617696,26249.64638587439,60.0,0.0,0.0,122526.9759511534,122394.50606311139,30.670099022655958,observed,observed
2026-06-14,Dhanmondi,35,17:30,110000.00000000001,0.0,10000.0,2447.9986235061015,0.0,0.0,0.0,0.0,0.0,21249.64638587439,49.3,0.0,0.0,118958.47967517235,118826.00978713037,30.368133792901574,observed,observed
2026-06-14,Dhanmondi,36,18:00,110000.00000000001,0.0,1481.9715021733487,1567.1111747435373,0.0,0.0,0.0,0.0,0.0,20508.660634787713,49.3,0.0,1.4551915228366852e-11,111629.78736596752,111497.31747792548,30.03016295601579,observed,observed
2026-06-14,Dhanmondi,37,18:30,110000.00000000001,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,5758.191777044156,15508.660634787713,60.0,0.0,0.0,127298.32796904778,127165.85808100576,29.658713316400302,observed,observed
2026-06-14,Dhanmondi,38,19:00,110000.00000000001,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,451.2359226927138,10508.660634787713,60.0,0.0,0.0,121904.93535112643,121772.4654630844,29.28799242709895,observed,observed
2026-06-14,Dhanmondi,39,19:30,110000.00000000001,0.0,5017.32126957543,0.0,0.0,0.0,0.0,0.0,0.0,7999.999999999998,49.29999999999998,0.0,0.0,116635.70779207266,116503.23790403067,28.954005727049456,observed,observed
2026-06-14,Dhanmondi,40,20:00,110000.00000000001,0.0,491.4814211684752,1334.0497467805058,0.0,245.74071058423806,0.0,0.0,0.0,7754.259289415761,49.3,0.0,0.0,110910.35326548654,110777.88337744457,28.653113279310222,observed,observed
2026-06-14,Dhanmondi,41,20:30,110000.00000000001,517.3488643878682,0.0,8192.263086052137,0.0,0.0,0.0,0.0,0.0,7999.999999999998,17.818249999999992,0.0,1.4551915228366852e-11,102940.14990249988,102807.68001445789,28.382035822953156,observed,observed
2026-06-14,Dhanmondi,42,21:00,102485.09931093777,0.0,0.0,5686.5010574467315,0.0,0.0,0.0,0.0,0.0,7999.999999999998,8.39,0.0,1.4551915228366852e-11,98375.2003170405,98242.7304289985,28.13781903420643,observed,observed
2026-06-14,Dhanmondi,43,21:30,88798.53691646054,1.4360442659572551e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.999999999998,8.39,0.0,1.4551915228366852e-11,90244.83840293495,90112.36851489295,27.9178013289082,observed,observed
2026-06-14,Dhanmondi,44,22:00,79921.6623925204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.999999999998,8.39,0.0,1.4551915228366852e-11,81223.38225338422,81090.91236534226,27.71958485536796,observed,observed
2026-06-14,Dhanmondi,45,22:30,65374.08739129512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.999999999998,8.39,0.0,-7.275957614183426e-12,66438.86439161764,66306.39450357566,27.54100936150271,observed,observed
2026-06-14,Dhanmondi,46,23:00,59979.2445354039,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,7999.999999999998,8.39,0.0,-7.275957614183426e-12,60956.15331725439,60823.68342921242,27.38012865144032,observed,observed
2026-06-14,Dhanmondi,47,23:30,59466.814824811285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999.999999999998,8.39,0.0,-7.275957614183426e-12,60435.377434777925,60302.9075467359,27.23518937500349,observed,observed
2026-06-14,Kalyanpur,0,00:00,57738.026822688924,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800.0,8.39,0.0,-7.275957614183426e-12,53294.46960066038,52723.98192112756,27.104611918912664,observed,observed
2026-06-14,Kalyanpur,1,00:30,48301.26499611843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800.0,8.39,0.0,-7.275957614183426e-12,51754.97428126375,51184.48660173099,26.98697319145164,observed,observed
2026-06-14,Kalyanpur,2,01:00,63356.83146332967,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22600.0,8.39,0.0,-7.275957614183426e-12,59315.03841373755,58744.55073420474,26.880991112975366,observed,observed
2026-06-14,Kalyanpur,3,01:30,53418.48081165676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22600.0,8.39,0.0,-7.275957614183426e-12,57238.08891493117,56667.60123539837,26.785510643230637,observed,observed
2026-06-14,Kalyanpur,4,02:00,54851.87024456562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22600.0,8.39,0.0,-7.275957614183426e-12,58773.97070273104,58203.483023198234,26.699491193209045,observed,observed
2026-06-14,Kalyanpur,5,02:30,53792.76847004687,7578.947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26200.0,8.39,0.0,-7.275957614183426e-12,49518.27085161807,48947.78317208524,26.621995284340986,observed,observed
