nodeId,household_id,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq,mean_temp_c,max_temp_c,hot_days,mean_humidity_pct,rain_mm,label
BILL_KHH0111_2025_12,KHH0111,2025-12,5745.6,5745.6,0.0,0.0,420.5,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0112_2025_12,KHH0112,2025-12,2607.1,2607.1,0.0,0.0,299.8,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0113_2025_12,KHH0113,2025-12,1850.7,1850.7,0.0,0.0,218.6,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0114_2025_12,KHH0114,2025-12,4406.3,4406.3,0.0,0.0,312.3,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0115_2025_12,KHH0115,2025-12,6628.1,6628.1,0.0,0.0,416.1,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0116_2025_12,KHH0116,2025-12,4253.9,4253.9,0.0,0.0,305.6,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0117_2025_12,KHH0117,2025-12,3864.5,3864.5,0.0,0.0,275.7,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0118_2025_12,KHH0118,2025-12,6094.0,6094.0,0.0,0.0,384.3,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0119_2025_12,KHH0119,2025-12,5225.6,5225.6,0.0,0.0,331.6,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0120_2025_12,KHH0120,2025-12,7313.0,7313.0,0.0,0.0,468.4,0.0,0.0,0.0,21.3,29.3,0,63.8,0.0,MonthlyBill
BILL_KHH0001_2026_01,KHH0001,2026-01,935.5,862.7,72.8,7.78,119.7,10.27,3.3,33.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0002_2026_01,KHH0002,2026-01,715.4,657.4,58.0,8.1,91.9,0.0,5.96,23.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0003_2026_01,KHH0003,2026-01,691.3,578.5,112.8,16.32,84.2,18.37,4.12,53.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0004_2026_01,KHH0004,2026-01,900.4,852.9,47.5,5.27,114.7,4.22,3.17,21.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0005_2026_01,KHH0005,2026-01,193.8,165.8,28.0,14.43,31.4,0.0,3.94,15.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0006_2026_01,KHH0006,2026-01,980.7,894.5,86.2,8.79,121.6,9.27,5.1,38.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0007_2026_01,KHH0007,2026-01,775.3,759.3,16.0,2.06,99.2,0.0,1.64,6.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0008_2026_01,KHH0008,2026-01,202.4,195.0,7.4,3.66,33.8,0.0,1.04,4.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0009_2026_01,KHH0009,2026-01,273.9,225.4,48.4,17.69,45.0,7.79,3.65,30.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0010_2026_01,KHH0010,2026-01,1024.9,946.1,78.8,7.69,130.4,11.38,3.47,36.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0011_2026_01,KHH0011,2026-01,747.0,703.9,43.1,5.78,94.0,7.88,1.23,20.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0012_2026_01,KHH0012,2026-01,690.6,609.6,81.0,11.73,84.6,9.37,4.52,36.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0013_2026_01,KHH0013,2026-01,628.2,587.1,41.1,6.54,81.4,0.0,4.22,16.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0014_2026_01,KHH0014,2026-01,544.2,533.2,11.1,2.03,71.1,1.53,0.52,5.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0015_2026_01,KHH0015,2026-01,934.1,872.8,61.3,6.57,119.1,8.05,3.03,28.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0016_2026_01,KHH0016,2026-01,1035.1,954.8,80.4,7.76,130.1,7.7,5.13,35.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0017_2026_01,KHH0017,2026-01,838.3,736.8,101.5,12.1,103.9,15.6,4.08,47.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0018_2026_01,KHH0018,2026-01,1392.5,1214.0,178.5,12.82,172.5,30.89,5.78,84.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0019_2026_01,KHH0019,2026-01,730.6,605.2,125.4,17.16,86.9,12.53,7.79,56.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0020_2026_01,KHH0020,2026-01,743.8,649.5,94.3,12.68,92.4,7.51,6.64,41.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0021_2026_01,KHH0021,2026-01,1015.0,932.1,82.9,8.17,127.5,9.99,4.46,37.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0022_2026_01,KHH0022,2026-01,946.5,835.6,110.9,11.72,118.5,10.36,7.19,49.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0023_2026_01,KHH0023,2026-01,728.1,623.1,105.0,14.42,88.3,15.73,4.39,49.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0024_2026_01,KHH0024,2026-01,747.2,696.6,50.6,6.77,93.5,9.67,1.26,24.4,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0025_2026_01,KHH0025,2026-01,933.2,861.0,72.3,7.74,115.9,15.13,1.27,35.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0026_2026_01,KHH0026,2026-01,719.1,671.1,48.0,6.68,90.6,9.97,0.88,23.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0027_2026_01,KHH0027,2026-01,957.5,875.6,81.9,8.56,118.0,10.32,4.22,37.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0028_2026_01,KHH0028,2026-01,640.2,573.1,67.2,10.49,79.5,9.05,3.22,31.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0029_2026_01,KHH0029,2026-01,760.8,714.8,45.9,6.04,94.6,0.0,4.73,18.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0030_2026_01,KHH0030,2026-01,665.0,559.7,105.2,15.83,80.1,15.01,4.71,48.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0031_2026_01,KHH0031,2026-01,827.1,707.8,119.3,14.42,101.3,13.33,6.84,54.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0032_2026_01,KHH0032,2026-01,652.8,556.3,96.5,14.79,79.9,10.55,5.63,43.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0033_2026_01,KHH0033,2026-01,466.2,397.1,69.1,14.83,57.1,6.3,4.55,30.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0034_2026_01,KHH0034,2026-01,857.9,768.1,89.7,10.46,108.8,1.58,8.59,37.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0035_2026_01,KHH0035,2026-01,627.8,551.1,76.7,12.21,76.6,17.89,0.6,38.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0036_2026_01,KHH0036,2026-01,833.1,774.3,58.7,7.05,106.3,1.14,5.57,24.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0037_2026_01,KHH0037,2026-01,933.5,853.0,80.5,8.62,118.1,10.29,4.09,36.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0038_2026_01,KHH0038,2026-01,306.9,282.3,24.6,8.0,36.7,0.0,2.53,10.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0039_2026_01,KHH0039,2026-01,925.3,846.1,79.2,8.56,115.4,10.15,4.01,36.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0040_2026_01,KHH0040,2026-01,708.2,671.2,37.0,5.23,88.4,0.0,3.81,15.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0041_2026_01,KHH0041,2026-01,2908.9,2691.2,217.8,7.49,179.1,20.87,2.54,51.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0042_2026_01,KHH0042,2026-01,1149.0,970.7,178.3,15.52,139.6,27.12,7.3,83.4,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0043_2026_01,KHH0043,2026-01,1656.4,1528.4,128.0,7.73,200.7,9.61,8.58,98.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0044_2026_01,KHH0044,2026-01,1011.5,938.0,73.5,7.26,127.7,6.92,4.74,60.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0045_2026_01,KHH0045,2026-01,1706.8,1431.1,275.7,16.15,201.5,31.33,14.14,224.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0046_2026_01,KHH0046,2026-01,1428.6,1222.9,205.7,14.4,170.6,19.25,12.23,162.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0047_2026_01,KHH0047,2026-01,1887.2,1765.5,121.6,6.44,229.2,11.33,7.25,96.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0048_2026_01,KHH0048,2026-01,1934.8,1684.8,250.0,12.92,227.8,46.37,5.51,224.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0049_2026_01,KHH0049,2026-01,2113.8,1973.5,140.3,6.64,243.3,21.26,4.3,115.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0050_2026_01,KHH0050,2026-01,2270.9,1999.1,271.8,11.97,257.1,26.62,14.25,206.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0051_2026_01,KHH0051,2026-01,1696.5,1540.2,156.3,9.21,201.5,29.15,3.38,140.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0052_2026_01,KHH0052,2026-01,1122.7,950.7,171.9,15.32,132.2,26.57,5.96,148.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0053_2026_01,KHH0053,2026-01,1480.5,1314.1,166.5,11.25,166.8,16.59,8.62,126.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0054_2026_01,KHH0054,2026-01,1327.4,1155.8,171.6,12.93,158.3,14.9,10.68,134.4,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0055_2026_01,KHH0055,2026-01,3870.8,3613.4,257.4,6.65,284.9,21.16,6.43,129.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0056_2026_01,KHH0056,2026-01,3358.2,2926.0,432.2,12.87,238.8,26.04,14.66,206.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0057_2026_01,KHH0057,2026-01,1491.1,1372.4,118.7,7.96,182.5,15.82,5.14,99.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0058_2026_01,KHH0058,2026-01,1068.0,942.2,125.9,11.79,127.0,11.2,7.72,98.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0059_2026_01,KHH0059,2026-01,957.2,859.2,98.0,10.24,120.0,7.39,7.08,79.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0060_2026_01,KHH0060,2026-01,1310.2,1139.8,170.5,13.01,155.7,26.14,5.98,146.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0061_2026_01,KHH0061,2026-01,2961.8,2698.2,263.6,8.9,212.3,15.63,9.04,125.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0062_2026_01,KHH0062,2026-01,1071.1,951.0,120.1,11.21,132.1,21.11,3.75,110.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0063_2026_01,KHH0063,2026-01,1266.1,1146.0,120.1,9.49,157.4,19.85,4.27,109.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0064_2026_01,KHH0064,2026-01,1303.3,1160.1,143.3,10.99,155.4,14.89,7.92,115.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0065_2026_01,KHH0065,2026-01,1598.6,1374.5,224.2,14.02,186.8,32.93,8.46,190.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0066_2026_01,KHH0066,2026-01,1120.3,1006.7,113.6,10.14,142.4,21.27,3.02,106.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0067_2026_01,KHH0067,2026-01,1547.5,1278.4,269.2,17.39,180.9,25.62,15.83,213.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0068_2026_01,KHH0068,2026-01,1814.4,1680.3,134.1,7.39,205.8,16.5,5.66,105.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0069_2026_01,KHH0069,2026-01,1672.9,1445.2,227.8,13.62,195.7,39.7,6.06,201.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0070_2026_01,KHH0070,2026-01,1762.7,1562.5,200.2,11.36,207.0,33.05,6.07,174.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0071_2026_01,KHH0071,2026-01,969.6,858.1,111.5,11.5,123.1,9.82,7.47,91.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0072_2026_01,KHH0072,2026-01,1407.0,1222.5,184.5,13.11,165.9,29.47,6.0,159.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0073_2026_01,KHH0073,2026-01,1615.1,1401.2,213.8,13.24,190.8,29.16,8.99,179.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0074_2026_01,KHH0074,2026-01,1823.1,1600.5,222.6,12.21,214.5,36.75,6.75,194.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0075_2026_01,KHH0075,2026-01,2775.1,2507.2,267.9,9.65,319.3,41.76,7.73,221.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0076_2026_01,KHH0076,2026-01,1272.0,1144.0,128.0,10.06,159.0,22.36,4.06,117.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0077_2026_01,KHH0077,2026-01,1519.2,1331.9,187.3,12.33,181.3,25.55,7.87,157.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0078_2026_01,KHH0078,2026-01,1235.9,1066.3,169.6,13.72,152.3,26.58,6.62,152.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0079_2026_01,KHH0079,2026-01,1946.8,1718.6,228.2,11.72,219.6,29.3,9.14,181.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0080_2026_01,KHH0080,2026-01,4442.3,3987.8,454.5,10.23,316.5,45.71,7.95,238.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0081_2026_01,KHH0081,2026-01,1261.6,1144.7,116.9,9.26,159.2,18.06,4.67,104.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0082_2026_01,KHH0082,2026-01,1949.4,1757.8,191.6,9.83,219.1,22.58,8.5,149.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0083_2026_01,KHH0083,2026-01,1927.6,1792.4,135.2,7.01,223.0,6.57,9.81,94.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0084_2026_01,KHH0084,2026-01,2659.7,2424.6,235.1,8.84,192.6,10.33,9.54,108.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0085_2026_01,KHH0085,2026-01,1248.7,1065.7,182.9,14.65,144.4,23.13,8.43,151.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0086_2026_01,KHH0086,2026-01,2643.5,2371.8,271.7,10.28,297.9,47.5,5.75,230.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0087_2026_01,KHH0087,2026-01,1457.3,1298.9,158.4,10.87,173.8,20.51,7.1,131.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0088_2026_01,KHH0088,2026-01,1372.1,1226.0,146.2,10.65,171.1,25.67,4.58,134.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0089_2026_01,KHH0089,2026-01,1257.4,1142.7,114.7,9.12,149.7,12.03,6.29,92.1,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0090_2026_01,KHH0090,2026-01,5192.9,4765.0,427.9,8.24,325.9,27.55,10.47,183.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0091_2026_01,KHH0091,2026-01,1758.8,1582.5,176.3,10.02,201.5,27.71,4.99,145.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0092_2026_01,KHH0092,2026-01,3937.9,3406.4,531.5,13.5,244.0,37.68,11.6,231.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0093_2026_01,KHH0093,2026-01,2369.8,2087.8,281.9,11.9,148.1,18.81,6.63,121.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0094_2026_01,KHH0094,2026-01,2251.6,2075.8,175.8,7.81,262.1,24.28,6.34,141.5,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0095_2026_01,KHH0095,2026-01,938.6,842.9,95.7,10.2,119.2,13.9,4.18,84.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0096_2026_01,KHH0096,2026-01,1557.1,1392.0,165.1,10.6,183.9,24.19,6.25,140.6,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0097_2026_01,KHH0097,2026-01,1310.4,1157.3,153.1,11.69,164.0,22.28,6.68,135.9,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0098_2026_01,KHH0098,2026-01,2028.4,1838.4,190.0,9.37,234.9,21.63,8.74,147.7,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0099_2026_01,KHH0099,2026-01,1173.8,1068.8,104.9,8.94,142.9,1.33,9.7,73.2,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0100_2026_01,KHH0100,2026-01,1559.1,1375.7,183.4,11.76,182.7,21.35,9.2,149.8,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0101_2026_01,KHH0101,2026-01,1267.6,1154.7,112.9,8.91,152.8,15.81,4.58,95.3,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0102_2026_01,KHH0102,2026-01,1336.8,1215.2,121.6,9.1,169.0,8.15,9.19,97.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0103_2026_01,KHH0103,2026-01,5667.7,5667.7,0.0,0.0,355.6,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0104_2026_01,KHH0104,2026-01,6912.1,6912.1,0.0,0.0,438.7,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0105_2026_01,KHH0105,2026-01,5728.4,5728.4,0.0,0.0,356.5,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0106_2026_01,KHH0106,2026-01,3965.0,3965.0,0.0,0.0,290.6,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0107_2026_01,KHH0107,2026-01,1783.9,1783.9,0.0,0.0,204.6,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0108_2026_01,KHH0108,2026-01,4626.3,4626.3,0.0,0.0,332.1,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0109_2026_01,KHH0109,2026-01,2419.3,2419.3,0.0,0.0,269.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0110_2026_01,KHH0110,2026-01,3448.6,3448.6,0.0,0.0,245.3,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0111_2026_01,KHH0111,2026-01,5409.6,5409.6,0.0,0.0,395.0,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0112_2026_01,KHH0112,2026-01,2586.3,2586.3,0.0,0.0,297.3,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0113_2026_01,KHH0113,2026-01,1808.9,1808.9,0.0,0.0,213.7,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0114_2026_01,KHH0114,2026-01,4348.9,4348.9,0.0,0.0,310.8,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0115_2026_01,KHH0115,2026-01,6413.1,6413.1,0.0,0.0,401.4,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0116_2026_01,KHH0116,2026-01,3887.3,3887.3,0.0,0.0,278.4,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0117_2026_01,KHH0117,2026-01,3737.3,3737.3,0.0,0.0,267.9,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0118_2026_01,KHH0118,2026-01,5988.9,5988.9,0.0,0.0,376.2,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0119_2026_01,KHH0119,2026-01,4899.3,4899.3,0.0,0.0,313.0,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0120_2026_01,KHH0120,2026-01,7052.6,7052.6,0.0,0.0,451.3,0.0,0.0,0.0,20.4,28.9,0,63.3,0.0,MonthlyBill
BILL_KHH0001_2026_02,KHH0001,2026-02,966.7,863.7,102.9,10.65,122.8,13.76,4.98,47.5,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0002_2026_02,KHH0002,2026-02,778.8,695.3,83.5,10.72,99.5,0.0,8.59,34.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0003_2026_02,KHH0003,2026-02,726.1,589.3,136.8,18.84,88.4,19.23,6.24,63.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0004_2026_02,KHH0004,2026-02,976.5,899.0,77.5,7.93,124.5,4.8,6.02,33.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0005_2026_02,KHH0005,2026-02,254.8,205.6,49.2,19.32,41.8,0.0,6.93,27.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0006_2026_02,KHH0006,2026-02,1026.2,907.7,118.5,11.55,127.6,14.65,6.23,54.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0007_2026_02,KHH0007,2026-02,859.8,803.9,55.9,6.5,109.6,0.0,5.75,23.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0008_2026_02,KHH0008,2026-02,227.0,206.8,20.2,8.89,38.2,0.0,2.84,11.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0009_2026_02,KHH0009,2026-02,317.8,249.8,68.0,21.4,52.3,10.48,5.31,42.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0010_2026_02,KHH0010,2026-02,1074.2,955.3,118.8,11.06,135.8,14.68,6.24,54.3,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0011_2026_02,KHH0011,2026-02,826.5,749.4,77.1,9.33,104.1,10.67,3.59,35.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0012_2026_02,KHH0012,2026-02,693.5,589.3,104.1,15.02,84.8,12.25,5.72,47.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0013_2026_02,KHH0013,2026-02,699.9,633.4,66.5,9.5,89.8,0.0,6.84,27.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0014_2026_02,KHH0014,2026-02,514.3,499.6,14.7,2.86,67.3,2.2,0.62,6.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0015_2026_02,KHH0015,2026-02,1069.1,958.4,110.7,10.36,135.6,9.69,7.44,49.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0016_2026_02,KHH0016,2026-02,1078.8,962.3,116.4,10.79,135.4,12.21,7.01,52.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0017_2026_02,KHH0017,2026-02,858.1,731.6,126.4,14.74,106.2,18.23,5.58,58.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0018_2026_02,KHH0018,2026-02,1390.2,1188.4,201.8,14.52,172.4,32.02,7.72,94.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0019_2026_02,KHH0019,2026-02,819.3,657.8,161.6,19.72,98.5,14.83,10.58,72.0,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0020_2026_02,KHH0020,2026-02,909.7,765.1,144.7,15.9,112.9,8.91,11.26,62.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0021_2026_02,KHH0021,2026-02,1121.3,995.9,125.4,11.18,140.8,14.01,7.2,56.8,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0022_2026_02,KHH0022,2026-02,1071.1,906.9,164.2,15.33,133.2,13.3,11.48,72.5,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0023_2026_02,KHH0023,2026-02,776.5,634.1,142.4,18.34,94.0,20.69,6.22,66.3,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0024_2026_02,KHH0024,2026-02,809.4,727.1,82.4,10.18,101.3,12.59,3.34,38.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0025_2026_02,KHH0025,2026-02,974.8,876.8,98.0,10.05,122.1,17.32,3.02,46.7,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0026_2026_02,KHH0026,2026-02,800.6,705.0,95.6,11.94,99.7,18.41,2.33,46.2,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0027_2026_02,KHH0027,2026-02,995.7,882.0,113.8,11.43,123.2,13.71,6.12,51.9,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0028_2026_02,KHH0028,2026-02,677.5,582.7,94.8,14.0,84.0,11.86,4.93,43.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0029_2026_02,KHH0029,2026-02,765.3,703.7,61.6,8.05,95.9,0.0,6.34,25.3,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0030_2026_02,KHH0030,2026-02,670.6,552.6,118.0,17.6,81.1,12.3,7.13,53.1,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0031_2026_02,KHH0031,2026-02,906.8,738.6,168.2,18.55,110.1,17.19,10.3,75.6,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0032_2026_02,KHH0032,2026-02,748.8,621.2,127.5,17.03,92.2,13.21,7.74,57.4,23.8,33.0,1,51.5,0.0,MonthlyBill
BILL_KHH0033_2026_02,KHH0033,2026-02,470.3,384.6,85.7,18.23,57.1,6.15,6.31,37.5,23.8,33.0,1,51.5,0.0,MonthlyBill
