substation,model,horizon_days,train_r2,val_r2,val_rmse,test_r2,test_rmse,test_mae,val_mape,test_mape,sigma_k_mw,z_beta_sigma_mw
Matual,BiGRU+BiLSTM,14,0.4514220967676016,0.1550008241824974,10.269622818234131,0.15101359137428605,11.384064494231568,8.506836854427052,14.695672547297598,15.562462754328477,10.2726,13.1649
Matual,BiGRU+BiLSTM,15,0.4378094556613181,0.14370376493263726,10.3715793967921,0.12737618046710986,11.55454422363813,8.639849430118652,14.93512532790153,15.766664538564218,10.3768,13.2984
Matual,CNN+BiLSTM+BiGRU,1,0.7158314169895171,0.46770929265391925,7.958376640575356,0.6266952021247041,7.460682161535763,5.890809551154232,10.628354322256888,10.712695061984553,7.956,10.196
Matual,CNN+BiLSTM+BiGRU,2,0.688327529290705,0.38368636858946126,8.584416949717646,0.5649619963483308,8.062043443987923,6.356212426570917,11.622625317338539,11.608970782701505,8.5846,11.0016
Matual,CNN+BiLSTM+BiGRU,3,0.6663251334125844,0.34663682157387066,8.855917800492444,0.515747898551344,8.559479405774988,6.663091624869055,12.095488096671524,12.130301259805385,8.8636,11.3592
Matual,CNN+BiLSTM+BiGRU,4,0.6351082970720541,0.30696137129876466,9.151567739849709,0.4582654131244469,9.041985003191112,6.999907715748067,12.643575034855099,12.734468789162227,9.1634,11.7434
Matual,CNN+BiLSTM+BiGRU,5,0.6264535112455645,0.28108716081582685,9.377439123862077,0.42876627377776955,9.305217800392025,7.154956153512127,13.190100882817369,12.991134288361947,9.3908,12.0348
Matual,CNN+BiLSTM+BiGRU,6,0.6048623420554977,0.2453775496310342,9.601659516287816,0.3782040695711967,9.706163474373573,7.511772482713563,13.568908370874865,13.571596762269872,9.6147,12.3218
Matual,CNN+BiLSTM+BiGRU,7,0.5998170908852569,0.22371858240072606,9.75685695172561,0.3604496472070027,9.870770299043818,7.641161587245184,13.799796285231228,13.760315699051622,9.7706,12.5216
Matual,CNN+BiLSTM+BiGRU,8,0.5970501940355791,0.19814536023228735,9.889010935720444,0.3380215418775163,10.053175138636586,7.818388190618788,13.959283189036615,14.035987440362819,9.903,12.6912
Matual,CNN+BiLSTM+BiGRU,9,0.5930200355908888,0.16877377275562233,10.086349651227058,0.3211826097328241,10.18070697373152,7.907627129245602,14.273643714346292,14.190928285544125,10.0994,12.9429
Matual,CNN+BiLSTM+BiGRU,10,0.5853064510941904,0.15408230799732525,10.193316680974714,0.29558807478600724,10.38025125785296,8.107614304752968,14.449192505789854,14.476665747648768,10.2076,13.0816
Matual,CNN+BiLSTM+BiGRU,11,0.5771423852151314,0.13237282458830724,10.34571201592067,0.27781509208725985,10.498748719981496,8.18392235027744,14.714393751093771,14.585238476342038,10.356,13.2718
Matual,CNN+BiLSTM+BiGRU,12,0.5742327726480252,0.12727252234397612,10.401206442395281,0.25186562988707695,10.690137930735588,8.356370730704416,14.840531907636201,14.81920463601851,10.4149,13.3472
Matual,CNN+BiLSTM+BiGRU,13,0.5688995702216543,0.10851622551702489,10.517781387630146,0.23974847069689353,10.771645792965009,8.452997672008578,15.028064263259349,14.968813493909963,10.5279,13.4921
Matual,CNN+BiLSTM+BiGRU,14,0.558711216259811,0.10939975056279938,10.543086185138668,0.21369414438034406,10.955765642432834,8.623544460444641,15.07265794404216,15.240863594546633,10.5555,13.5274
Matual,CNN+BiLSTM+BiGRU,15,0.5385033947717526,0.10141512542002828,10.62459614882422,0.18542524426227047,11.163612693187662,8.761702379313965,15.27722083164607,15.502689559655275,10.6351,13.6294
Matual,CNN+BiGRU+BiLSTM,1,0.7367920039218128,0.41879453389317256,8.31600787072789,0.6694770270300223,7.020169174584288,5.467975918765467,11.054384231511884,9.540999990028448,8.2313,10.5488
Matual,CNN+BiGRU+BiLSTM,2,0.7125313334954793,0.33641992183112046,8.907515491255662,0.6253243674378699,7.481854531943259,5.803901726965201,12.038065229848332,10.25570792912328,8.8404,11.3295
Matual,CNN+BiGRU+BiLSTM,3,0.6674105631850097,0.26746693918882414,9.377128431016402,0.5499681905470801,8.25150562961988,6.3512733720767205,12.78257073609417,11.341615620921091,9.3243,11.9496
Matual,CNN+BiGRU+BiLSTM,4,0.6228340137366014,0.22137726851187334,9.700191696967773,0.4699807721191658,8.943681256237845,6.920457147453317,13.359538377198987,12.407770861664018,9.6565,12.3753
Matual,CNN+BiGRU+BiLSTM,5,0.6021552116451425,0.1837916977896371,9.991866838504142,0.4192047977725324,9.382771337715308,7.236673594354584,13.875580159654064,13.02675042031088,9.9536,12.7561
Matual,CNN+BiGRU+BiLSTM,6,0.5931662088110558,0.14315169101292158,10.231361099178127,0.3926568885342442,9.592696825611862,7.38694227643183,14.301159740834423,13.291183735580441,10.1991,13.0707
Matual,CNN+BiGRU+BiLSTM,7,0.5774059814264816,0.12512581188195326,10.357934117500273,0.35436570432960535,9.917608721147262,7.682242356162151,14.503546901819641,13.798735940496956,10.328,13.2359
Matual,CNN+BiGRU+BiLSTM,8,0.5741325624285979,0.12829799000634068,10.310721528276686,0.3416372054635397,10.025682802293916,7.752845849640651,14.402003802151533,13.93154986582115,10.2755,13.1686
Matual,CNN+BiGRU+BiLSTM,9,0.5723012314824405,0.12785027291403117,10.331655699064633,0.3189344352130902,10.197551773942605,7.903309782355585,14.459773233455882,14.179429699203888,10.2975,13.1968
Matual,CNN+BiGRU+BiLSTM,10,0.5610310860011791,0.10814380010978975,10.466437409767508,0.29398801969150423,10.392033818799701,8.025240333761934,14.659840005068167,14.38474582894321,10.4485,13.3903
Matual,CNN+BiGRU+BiLSTM,11,0.5536492004157019,0.10355925428301438,10.516097551060898,0.2624557696175309,10.60980427060136,8.23112383722709,14.692468464910432,14.696328304611148,10.5031,13.4602
Matual,CNN+BiGRU+BiLSTM,12,0.5476142409776421,0.10703652408539233,10.52110219873463,0.24024820004360525,10.77281927126547,8.334059867244406,14.732989073509215,14.88029791732659,10.5131,13.4731
Matual,CNN+BiGRU+BiLSTM,13,0.5459599654035336,0.10081316561828002,10.563124241094219,0.2149157503458532,10.946153777424676,8.463592597639348,14.737778136966643,15.100716181621776,10.5537,13.5251
Matual,CNN+BiGRU+BiLSTM,14,0.5308273503773022,0.10628069802615225,10.56153200195569,0.19181577395228844,11.107137891054482,8.546555704540362,14.745313382021255,15.29063268133655,10.5554,13.5273
Matual,CNN+BiGRU+BiLSTM,15,0.5216178761595265,0.10165145818540533,10.623198893328725,0.1535152295167489,11.380172937918926,8.727927684829604,14.869103858144284,15.578723124056044,10.6239,13.6151
Mirpur,BiLSTM,1,0.8165389844503992,0.6768065019393485,14.21041172697085,0.5691855767021651,11.7072946183201,8.557678407734857,9.048628926294976,7.571749683181425,14.2278,18.2336
Mirpur,BiLSTM,2,0.8020000658247752,0.6357645772240992,15.067004951875136,0.5097526523059035,12.51429428244077,9.134756619012018,9.59066374131166,8.062633914870162,15.0868,19.3345
Mirpur,BiLSTM,3,0.7867979959316239,0.6082512971794161,15.61530344553288,0.44862102317972585,13.229100782268059,9.591530504492376,9.916334164629307,8.454236703570416,15.6374,20.0401
Mirpur,BiLSTM,4,0.773343634511428,0.5906911585232815,15.942047711915356,0.3876639653280809,13.890524926381206,10.041618700600177,10.149669561306096,8.840572609349147,15.9645,20.4593
Mirpur,BiLSTM,5,0.7638984521784672,0.5775594039424214,16.190791730268202,0.3384680032076769,14.450790128586075,10.452117092989246,10.400070805358087,9.205488139085864,16.209,20.7727
Mirpur,BiLSTM,6,0.7654001169170948,0.5717788297917408,16.29423328794953,0.3205197502168817,14.620987002490795,10.443420950477696,10.357488197255464,9.185655603080303,16.3137,20.9068
Mirpur,BiLSTM,7,0.7593397569756007,0.5716678642785222,16.28669980485329,0.28688000284651405,15.03694355817478,10.699302750165451,10.366422000467459,9.418992247581453,16.2995,20.8887
Mirpur,BiLSTM,8,0.7587641439402868,0.5724282600862891,16.214611449239,0.273944755505645,15.23498924797773,10.819587406358348,10.19496176778268,9.506642192895894,16.231,20.8008
Mirpur,BiLSTM,9,0.7561825142491213,0.5794748649393179,16.059761949867525,0.25419744231836117,15.466549080054177,11.014666976852517,10.094562901016465,9.69428816748233,16.072,20.5971
Mirpur,BiLSTM,10,0.7530887386030537,0.5835908118977717,15.951529247660554,0.24725563899194836,15.589367418200274,11.054411413871172,9.924761279510058,9.72015733170843,15.9688,20.4648
Mirpur,BiLSTM,11,0.7470641319207487,0.6115057385336,15.419760410965763,0.2335098068771987,15.772383276658099,11.19965192422524,9.688757094572141,9.862328593630435,15.4282,19.772
Mirpur,BiLSTM,12,0.7472957589673741,0.6197124259684981,15.231923187309214,0.21485692373448806,15.995781331385722,11.331782614105997,9.594562930832447,9.994535235275292,15.2331,19.522
Mirpur,BiLSTM,13,0.7489067780062433,0.6313052227718876,15.016313027911544,0.20195710171011771,16.12260675553147,11.309309720955648,9.392889900293163,9.992619710452475,15.0176,19.2458
Mirpur,BiLSTM,14,0.747863999769477,0.634469124012375,14.931727446906512,0.1932761182596704,16.271956319476537,11.264033549830318,9.294488969987533,9.954469231267717,14.9366,19.1421
Mirpur,BiLSTM,15,0.7428275128297863,0.6341258483358753,14.928289318208147,0.19095645002771378,16.34670517679456,11.262771810346337,9.40032134478578,9.950310579944704,14.9328,19.1371
Mirpur,BiGRU,1,0.7761081751019426,0.6978344049763421,13.740352055106015,0.5676518564572008,11.728115372430118,8.79950099742525,8.62204482422984,7.782781687217185,13.7598,17.634
Mirpur,BiGRU,2,0.7596099892178889,0.6501196936969481,14.767112728239834,0.5047045458376793,12.57855949145467,9.321498225487627,9.255828781027079,8.213695985541964,14.7876,18.9511
Mirpur,BiGRU,3,0.7425728236556741,0.6182571924395169,15.414593492896906,0.4429015620160621,13.29753658438944,9.794086695851865,9.711517184151043,8.614168644381499,15.4362,19.7823
Mirpur,BiGRU,4,0.7284952112638929,0.5986052102357304,15.787174415637944,0.3867644999624731,13.900723135035857,10.147715588671698,9.876476202886094,8.87111665578356,15.8075,20.2581
Mirpur,BiGRU,5,0.7182112594499981,0.581675766852399,16.111715136320594,0.33893094500454835,14.445732893570698,10.48917947203174,10.094335771608721,9.15364848714263,16.1338,20.6763
Mirpur,BiGRU,6,0.7133716198209812,0.5747739241169203,16.237150168618665,0.3014982105896228,14.82422621673556,10.71816420353443,10.117284717972206,9.35554061407568,16.2601,20.8382
Mirpur,BiGRU,7,0.705535285473738,0.5672362080072288,16.37073660409684,0.2790632033530659,15.119131986141975,10.890131198434053,10.23998043092789,9.490112535917389,16.3939,21.0096
Mirpur,BiGRU,8,0.6966850186871864,0.5652748011506639,16.349687530970943,0.25113565288248463,15.47244316164102,11.116630443920787,10.257086905078765,9.688340213794945,16.373,20.9828
Mirpur,BiGRU,9,0.6909767788065939,0.5653696026392476,16.32687893790691,0.23400342554155773,15.67454357749109,11.242316762334053,10.256633780358438,9.79172404042637,16.3499,20.9532
Mirpur,BiGRU,10,0.686447936908385,0.5658362436459338,16.28804481961414,0.2251654172494454,15.816458111685803,11.370470265128985,10.183177158457193,9.880638161725605,16.305,20.8956
Mirpur,BiGRU,11,0.6788815198794231,0.5793288031264742,16.0456276653461,0.2154034835009644,15.957586548607432,11.529427006649803,10.022883708101729,9.99434949241092,16.0636,20.5864
Mirpur,BiGRU,12,0.6765260214414028,0.584510633741085,15.921303826496414,0.1980521422550936,16.166057593790583,11.664889003432302,9.870261010276597,10.12137655669149,15.9414,20.4298
Mirpur,BiGRU,13,0.6753153209376951,0.5886171454301448,15.861816225203777,0.19863138182314555,16.156166058940066,11.612070331762142,9.799736596506085,10.062132377741934,15.8804,20.3516
Mirpur,BiGRU,14,0.6709544248912294,0.5861007758517465,15.88895468993548,0.18915497873097686,16.31346592359054,11.700480582491688,9.885797052201035,10.14488751118575,15.9113,20.3911
Mirpur,BiGRU,15,0.6666077163914332,0.5740561695097437,16.107210901138718,0.1919700138821846,16.336462451318045,11.795891586779142,10.03690525161649,10.173158409840827,16.1236,20.6633
Mirpur,BiLSTM+BiGRU,1,0.8026190889495193,0.6760400459997522,14.227251800753168,0.5438133372672285,12.047105740908187,9.090301918292946,9.33683855637001,8.079817044312843,14.2208,18.2247
Mirpur,BiLSTM+BiGRU,2,0.7932404687519728,0.6396770393005238,14.98586478916366,0.5017318354127192,12.616250606969892,9.402997959022253,9.782352710413674,8.326928956380321,14.9866,19.2061
Mirpur,BiLSTM+BiGRU,3,0.7794367643612995,0.6109557404381082,15.561309852726241,0.4453544475846243,13.268229988037984,9.78767465313566,10.142043965787549,8.650511547350835,15.5615,19.9428
Mirpur,BiLSTM+BiGRU,4,0.7686769371117683,0.5945563313843569,15.866597435792492,0.3940536175405055,13.817861900849987,10.13341059703169,10.31361667305089,8.912442438943133,15.8862,20.359
Mirpur,BiLSTM+BiGRU,5,0.758079195978321,0.5728863462060783,16.280097084220444,0.32403762802696845,14.607551527188223,10.651455652309757,10.784915890401221,9.40135572071868,16.2647,20.8441
Mirpur,BiLSTM+BiGRU,6,0.7559733621944651,0.5644647131915166,16.432798746651518,0.2980690348413769,14.860570174033988,10.762359808947398,10.838393655972713,9.484638585126936,16.4216,21.0451
Mirpur,BiLSTM+BiGRU,7,0.7503542670826988,0.5563596176163115,16.575181692185257,0.27031836479423565,15.210551822099367,10.946015021611778,10.922465877921065,9.637277386036752,16.5615,21.2244
Mirpur,BiLSTM+BiGRU,8,0.7474684336661579,0.5589253187198461,16.468654333809106,0.23899270352728075,15.597382730067158,11.283100403371565,10.82141206680657,9.933788137713309,16.4629,21.098
Mirpur,BiLSTM+BiGRU,9,0.7391124016242058,0.5568985220883518,16.485219090517884,0.22092166615963538,15.807822591311993,11.389018214604484,10.835780453522576,10.012996352244684,16.4764,21.1154
Mirpur,BiLSTM+BiGRU,10,0.7345565739774741,0.5638594420808696,16.325083453749695,0.20879952583340977,15.982621214834904,11.597094154051174,10.703294550079354,10.194616523393913,16.3299,20.9276
Mirpur,BiLSTM+BiGRU,11,0.7279315095344878,0.5921747711071406,15.798736873972125,0.19707180942931035,16.142930382601623,11.700074664650941,10.297037327595314,10.276083641386878,15.8018,20.2508
Mirpur,BiLSTM+BiGRU,12,0.7240400782316497,0.6003831425410637,15.61423004600091,0.18343704356745139,16.312701639687152,11.807036624445947,10.158577921680138,10.372819247261376,15.617,20.0139
Mirpur,BiLSTM+BiGRU,13,0.7189396728165831,0.6070684859443864,15.502018504919372,0.18672338579194492,16.275760287445266,11.633982419410124,10.036126967612004,10.216024382294211,15.5005,19.8647
Mirpur,BiLSTM+BiGRU,14,0.7218166239665615,0.6124899301917072,15.374093454381176,0.17710502835737785,16.43423592085917,11.66952908191619,10.031342035446029,10.270605621952171,15.3681,19.6951
Mirpur,BiLSTM+BiGRU,15,0.7187898849129666,0.6120843443026773,15.371379073329203,0.16233324303034957,16.633357440264664,11.723699046999497,9.992294939122335,10.311665703746858,15.3611,19.6861
Mirpur,BiGRU+BiLSTM,1,0.7513796162879796,0.6631908761655742,14.506654823700224,0.5252113711769245,12.290274557104738,9.199858057199783,8.963877945227534,8.077044346120479,14.496,18.5774
Mirpur,BiGRU+BiLSTM,2,0.7410003491338139,0.6318194019009533,15.14838347589126,0.47088220972287886,13.000944940899128,9.621371390553577,9.375679681434708,8.45359020385899,15.1333,19.3942
Mirpur,BiGRU+BiLSTM,3,0.7248811190717959,0.6105448869530994,15.569524511035668,0.4078109130624854,13.709935870709897,10.091569890821038,9.658320172874655,8.879632676284963,15.5727,19.9572
Mirpur,BiGRU+BiLSTM,4,0.7124302114130916,0.5970769755489556,15.817199203574155,0.35473304146142715,14.2591442671927,10.433155129526302,9.859657632912395,9.16362552782386,15.8253,20.2809
Mirpur,BiGRU+BiLSTM,5,0.7078679451302512,0.586257884743803,16.023232268282737,0.3270806391540343,14.574634693856057,10.590903324177525,9.997555313437136,9.268117771313648,16.0204,20.531
Mirpur,BiGRU+BiLSTM,6,0.7031389676902688,0.5814896915183955,16.1084199337003,0.297171208901721,14.870071066807888,10.781888850099916,10.101390528064732,9.447156171968993,16.1168,20.6545
Mirpur,BiGRU+BiLSTM,7,0.7003003214843986,0.5756688774340903,16.210455016293917,0.2806491381341295,15.102493108268334,10.936167607040058,10.170677850004225,9.563475420201122,16.2125,20.7772
Mirpur,BiGRU+BiLSTM,8,0.6921721496602348,0.5741016752306712,16.182850256078005,0.2587545941701239,15.393533671313893,11.078680578305754,10.15523105500287,9.678291745785941,16.1857,20.7427
Mirpur,BiGRU+BiLSTM,9,0.6874239568577393,0.5767861611365637,16.111020649404626,0.2418739506406935,15.593808606596724,11.234465994024331,10.119228632447985,9.818035312795125,16.1154,20.6527
Mirpur,BiGRU+BiLSTM,10,0.6826362800873744,0.5812114381768585,15.997038072217666,0.2201171970035467,15.867898338950685,11.463234046584875,10.07898183170132,10.046521939576424,16.0109,20.5188
Mirpur,BiGRU+BiLSTM,11,0.6746788146285014,0.598395403855049,15.677783359693624,0.20484021704183086,16.06464837241024,11.630179271560515,9.912409542233643,10.186688428044208,15.697,20.1165
Mirpur,BiGRU+BiLSTM,12,0.6707274309316067,0.6007452476693913,15.607154175621814,0.18683669840599282,16.27870830353657,11.819626994906452,9.892121765992433,10.363834137187753,15.629,20.0294
Mirpur,BiGRU+BiLSTM,13,0.6707295794633512,0.604016450726461,15.562106823461844,0.18963894258028724,16.246560192392522,11.733469824253106,9.815230271185369,10.271075134363317,15.5829,19.9703
Mirpur,BiGRU+BiLSTM,14,0.6681650214755581,0.5997236059723875,15.625287241149135,0.19141843275305825,16.290680691040794,11.726525818169398,9.863407008073901,10.240384339557519,15.644,20.0485
Mirpur,BiGRU+BiLSTM,15,0.6649202016839095,0.5952285020539141,15.701789147283456,0.1799198167810354,16.4578249507727,11.8603853176492,10.004306903052349,10.359703481125036,15.7225,20.1492
Mirpur,CNN+BiLSTM+BiGRU,1,0.6293025132868566,0.6256739971056489,15.29326986052847,0.32182735495676273,14.688639234528406,11.327566342534883,9.635203584973645,10.067428782252193,15.3017,19.6099
Mirpur,CNN+BiLSTM+BiGRU,2,0.6321510231832534,0.6188023366986936,15.413843885567431,0.30621499985044465,14.887137175589343,11.450300750027287,9.65069967530475,10.148387027200858,15.4187,19.7599
Mirpur,CNN+BiLSTM+BiGRU,3,0.6318105595263916,0.6167640240900412,15.444710785899321,0.28801537298778,15.032822575051217,11.47389566674463,9.653801410506123,10.157876522580619,15.4566,19.8084
