consumer_id,date,substation,archetype,category,w_h,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,max_y,never_curtailed,never_shifted,participated,id
KLNC0213,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0213-2026-06-26
KLNC0214,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0214-2026-06-26
KLNC0215,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0215-2026-06-26
KLNC0216,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0216-2026-06-26
KLNC0217,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0217-2026-06-26
KLNC0218,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0218-2026-06-26
KLNC0219,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0219-2026-06-26
KLNC0220,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0220-2026-06-26
KLNC0221,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0221-2026-06-26
KLNC0222,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0222-2026-06-26
KLNC0223,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,6,0.0,377.47713919335064,0.4248019851070018,False,True,True,PS-KLNC0223-2026-06-26
KLNC0224,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0224-2026-06-26
KLNC0225,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0225-2026-06-26
KLNC0226,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0226-2026-06-26
KLNC0227,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0227-2026-06-26
KLNC0228,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0228-2026-06-26
KLNC0229,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,5,0.0,853.8071632637697,0.3821530370107268,False,True,True,PS-KLNC0229-2026-06-26
KLNC0230,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0230-2026-06-26
KLNC0231,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0231-2026-06-26
KLNC0232,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0232-2026-06-26
KLNC0233,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0233-2026-06-26
KLNC0234,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0234-2026-06-26
KLNC0235,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0235-2026-06-26
KLNC0236,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0236-2026-06-26
KLNC0237,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0237-2026-06-26
KLNC0238,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0238-2026-06-26
KLNC0239,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0239-2026-06-26
KLNC0240,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0240-2026-06-26
KLNC0241,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,4,0.0,771.9410406792183,0.4539770630597618,False,True,True,PS-KLNC0241-2026-06-26
KLNC0242,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0242-2026-06-26
KLNC0243,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0243-2026-06-26
KLNC0244,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0244-2026-06-26
KLNC0245,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0245-2026-06-26
KLNC0246,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0246-2026-06-26
KLNC0247,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0247-2026-06-26
KLNC0248,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0248-2026-06-26
KLNC0249,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0249-2026-06-26
KLNC0250,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0250-2026-06-26
KLNC0251,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0251-2026-06-26
KLNC0252,2026-06-26,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0252-2026-06-26
KLNC0253,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0253-2026-06-26
KLNC0254,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0254-2026-06-26
KLNC0255,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0255-2026-06-26
KLNC0256,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0256-2026-06-26
KLNC0257,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0257-2026-06-26
KLNC0258,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0258-2026-06-26
KLNC0259,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0259-2026-06-26
KLNC0260,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0260-2026-06-26
KLNC0261,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0261-2026-06-26
KLNC0262,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0262-2026-06-26
KLNC0263,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0263-2026-06-26
KLNC0264,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0264-2026-06-26
KLNC0265,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0265-2026-06-26
KLNC0266,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0266-2026-06-26
KLNC0267,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0267-2026-06-26
KLNC0268,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0268-2026-06-26
KLNC0269,2026-06-26,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0269-2026-06-26
KLNC0270,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0270-2026-06-26
KLNC0271,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0271-2026-06-26
KLNC0272,2026-06-26,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0272-2026-06-26
KLNC0273,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0273-2026-06-26
KLNC0274,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0274-2026-06-26
KLNC0275,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,150.4630831349375,68.77799261462134,0.2226179001925967,False,False,True,PS-KLNC0275-2026-06-26
KLNC0276,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0276-2026-06-26
KLNC0277,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,147.43298744246476,343.2586246600212,0.3274193886709163,False,False,True,PS-KLNC0277-2026-06-26
KLNC0278,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,377.2694989330753,0.3415912511738482,False,True,True,PS-KLNC0278-2026-06-26
KLNC0279,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,5,58.26339348954501,29.718496033120083,0.3221504158582637,False,False,True,PS-KLNC0279-2026-06-26
KLNC0280,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,119.92159271728988,345.67474659004495,0.4363734720664727,False,False,True,PS-KLNC0280-2026-06-26
KLNC0281,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,239.44596629586772,0.3710478980902071,False,True,True,PS-KLNC0281-2026-06-26
KLNC0282,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,64.86714781408283,18.37582022808543,0.0584076216198719,False,False,True,PS-KLNC0282-2026-06-26
KLNC0283,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0283-2026-06-26
KLNC0284,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,244.524909946857,0.2166632109640127,False,True,True,PS-KLNC0284-2026-06-26
KLNC0285,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0285-2026-06-26
KLNC0286,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,56.189651783637395,13.441323862481203,0.1564903343573266,False,False,True,PS-KLNC0286-2026-06-26
KLNC0287,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0287-2026-06-26
KLNC0288,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,160.248586360895,126.27332237517818,0.2865266163297989,False,False,True,PS-KLNC0288-2026-06-26
KLNC0289,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,53.7030344566212,15.723505471567297,0.0836512911191303,False,False,True,PS-KLNC0289-2026-06-26
KLNC0290,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,406.1750920659315,0.3132212195407385,False,True,True,PS-KLNC0290-2026-06-26
KLNC0291,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,52.864631923337846,554.5254385362873,0.363600414057694,False,False,True,PS-KLNC0291-2026-06-26
KLNC0292,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,830.3757992297931,0.3781374829101042,False,True,True,PS-KLNC0292-2026-06-26
KLNC0293,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,6,28.1106312526094,419.85419289630534,0.2866854125778191,False,False,True,PS-KLNC0293-2026-06-26
KLNC0294,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0294-2026-06-26
KLNC0295,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0295-2026-06-26
KLNC0296,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,5,5,151.85799484625642,65.89704457630357,0.1349835107611387,False,False,True,PS-KLNC0296-2026-06-26
KLNC0297,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0297-2026-06-26
KLNC0298,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,27.929971578090967,18.360261706606707,0.1306007967768765,False,False,True,PS-KLNC0298-2026-06-26
KLNC0299,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,56.652077258148715,316.3048925854311,0.1883124019158508,False,False,True,PS-KLNC0299-2026-06-26
KLNC0300,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0300-2026-06-26
KLNC0301,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,5,6,163.61930652276976,292.78544578493467,0.3278862943176203,False,False,True,PS-KLNC0301-2026-06-26
KLNC0302,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,24.82125533273339,3.456202488721553,0.0134809482251957,False,False,True,PS-KLNC0302-2026-06-26
KLNC0303,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,33.92841209862351,56.154594734912166,0.1413829240623627,False,False,True,PS-KLNC0303-2026-06-26
KLNC0304,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0304-2026-06-26
KLNC0305,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,5,146.13428330598907,61.00934291077844,0.3052769619037276,False,False,True,PS-KLNC0305-2026-06-26
KLNC0306,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,5,0,108.56871119004505,0.0,0.0,True,False,True,PS-KLNC0306-2026-06-26
KLNC0307,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,104.2601565540659,0.2444284821843856,False,True,True,PS-KLNC0307-2026-06-26
KLNC0308,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0308-2026-06-26
KLNC0309,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0309-2026-06-26
KLNC0310,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,214.97587239060567,183.06670456203628,0.2636237451040669,False,False,True,PS-KLNC0310-2026-06-26
KLNC0311,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,42.565159866458394,24.259047791420983,0.2346717243881359,False,False,True,PS-KLNC0311-2026-06-26
KLNC0312,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,138.6044325347599,77.04968757155791,0.2573593859962108,False,False,True,PS-KLNC0312-2026-06-26
KLNC0313,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,6,33.528114031140134,52.75002870741248,0.3496238586745406,False,False,True,PS-KLNC0313-2026-06-26
KLNC0314,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,6,24.0473966118012,481.6646957511818,0.3901784591745366,False,False,True,PS-KLNC0314-2026-06-26
KLNC0315,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,122.94759155099351,67.86415508887262,0.3850997351671383,False,False,True,PS-KLNC0315-2026-06-26
KLNC0316,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,36.52018318314117,9.624787315962758,0.036207645242032,False,False,True,PS-KLNC0316-2026-06-26
KLNC0317,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0317-2026-06-26
KLNC0318,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,23.1729546774461,1.042796953748988,0.0096915625999468,False,False,True,PS-KLNC0318-2026-06-26
KLNC0319,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,34.30090372148144,26.618430342225235,0.2538333595031075,False,False,True,PS-KLNC0319-2026-06-26
KLNC0320,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0320-2026-06-26
KLNC0321,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,104.86876382274662,52.17667887051813,0.2843100650949069,False,False,True,PS-KLNC0321-2026-06-26
KLNC0322,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,56.77583652809908,140.17743065215842,0.2052912942086207,False,False,True,PS-KLNC0322-2026-06-26
KLNC0323,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,337.12105776356987,0.346200528853806,False,True,True,PS-KLNC0323-2026-06-26
KLNC0324,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,1,194.58424219942697,18.110839528096864,0.069259085365165,False,False,True,PS-KLNC0324-2026-06-26
KLNC0325,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0325-2026-06-26
KLNC0326,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,5,156.31309974775627,240.34101837857946,0.2883153115902876,False,False,True,PS-KLNC0326-2026-06-26
KLNC0327,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0327-2026-06-26
KLNC0328,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0328-2026-06-26
KLNC0329,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0329-2026-06-26
KLNC0330,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0330-2026-06-26
KLNC0331,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,1,152.7773823852816,80.30425812518901,0.2176860079733717,False,False,True,PS-KLNC0331-2026-06-26
KLNC0332,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,3,6,82.92309305595911,204.0977164087745,0.3256081165936159,False,False,True,PS-KLNC0332-2026-06-26
KLNC0333,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,2,119.2823374541166,33.42994566989134,0.366746363889481,False,False,True,PS-KLNC0333-2026-06-26
KLNC0334,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,4,6,100.85204747397356,106.43811184070185,0.3171933268197769,False,False,True,PS-KLNC0334-2026-06-26
KLNC0335,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0335-2026-06-26
KLNC0336,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,58.08760453943296,110.23093534425792,0.1922288942002476,False,False,True,PS-KLNC0336-2026-06-26
KLNC0337,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,133.018871979421,98.69659390304044,0.3040878570749878,False,False,True,PS-KLNC0337-2026-06-26
KLNC0338,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,27.130697039127856,2.481428537224006,0.0377334601641111,False,False,True,PS-KLNC0338-2026-06-26
KLNC0339,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,4,6,153.95912778400205,628.3146708859763,0.3111798500310742,False,False,True,PS-KLNC0339-2026-06-26
KLNC0340,2026-06-26,Kalyanpur,Commercial,Commercial,41.84160261653365,1,5,27.028512969972805,128.41814799269153,0.2712180970486998,False,False,True,PS-KLNC0340-2026-06-26
KLNC0341,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,2,2,70.5572958804559,28.170977950660852,0.3715197032276223,False,False,True,PS-KLNC0341-2026-06-26
KLNC0342,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,0,1,0.0,19.851913156760794,0.3920009215773584,False,True,True,PS-KLNC0342-2026-06-26
KLNC0343,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,3,3,112.66527876384811,53.65018498792364,0.3635154480493328,False,False,True,PS-KLNC0343-2026-06-26
KLNC0344,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,1,0,93.52843496368664,0.0,0.0,True,False,True,PS-KLNC0344-2026-06-26
KLNC0345,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,0,1,0.0,10.569696325722113,0.401046111370497,False,True,True,PS-KLNC0345-2026-06-26
KLNC0346,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,2,2,146.52266160499303,30.034282282674724,0.4105626408855633,False,False,True,PS-KLNC0346-2026-06-26
KLNC0347,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,1,4,37.20166170688249,115.5113404295024,0.3875593184474487,False,False,True,PS-KLNC0347-2026-06-26
KLNC0348,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,2,1,65.65923758468507,16.425499204425325,0.4103547805220978,False,False,True,PS-KLNC0348-2026-06-26
KLNC0349,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,2,0,87.60110505550782,0.0,0.0,True,False,True,PS-KLNC0349-2026-06-26
KLNC0350,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,2,3,58.28350682349166,26.631028427434046,0.4246113383513333,False,False,True,PS-KLNC0350-2026-06-26
KLNC0351,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,1,1,32.51763457517297,10.299770532951475,0.2597857723869129,False,False,True,PS-KLNC0351-2026-06-26
KLNC0352,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,1,2,68.54876212135906,42.01176330946613,0.4329379043120656,False,False,True,PS-KLNC0352-2026-06-26
KLNC0353,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,1,2,30.48015112804273,30.435534849977635,0.3464180897517008,False,False,True,PS-KLNC0353-2026-06-26
KLNC0354,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0354-2026-06-26
KLNC0355,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,2,1,62.2623843630486,14.09685098862421,0.3713924887619942,False,False,True,PS-KLNC0355-2026-06-26
KLNC0356,2026-06-26,Kalyanpur,Industrial,Industrial,37.84738363836992,0,2,0.0,13.57242470611427,0.3107599401760826,False,True,True,PS-KLNC0356-2026-06-26
KLNC0357,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0357-2026-06-26
KLNC0358,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0358-2026-06-26
KLNC0359,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0359-2026-06-26
KLNC0360,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0360-2026-06-26
KLNC0361,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0361-2026-06-26
KLNC0362,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0362-2026-06-26
KLNC0363,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0363-2026-06-26
KLNC0364,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0364-2026-06-26
KLNC0365,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0365-2026-06-26
KLNC0366,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0366-2026-06-26
KLNC0367,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0367-2026-06-26
KLNC0368,2026-06-26,Kalyanpur,Hospital,Hospital,4.522339746454612,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0368-2026-06-26
KLNC0369,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0369-2026-06-26
KLNC0370,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0370-2026-06-26
KLNC0371,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0371-2026-06-26
KLNC0372,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0372-2026-06-26
KLNC0373,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0373-2026-06-26
KLNC0374,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0374-2026-06-26
KLNC0375,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0375-2026-06-26
KLNC0376,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0376-2026-06-26
KLNC0377,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0377-2026-06-26
KLNC0378,2026-06-26,Kalyanpur,Educational,Educational,32.2077240164891,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0378-2026-06-26
