var_type,value,unit,substation,date,slot_index,clock,equation,id
Z_shiftable,0.0,kW,Kalyanpur,2026-07-01,45,22:30,(17),DEC-KLN-2026-07-01-45-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-01,45,22:30,(17),DEC-KLN-2026-07-01-45-Z_curtailable
G,67463.9053652566,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-G
B_ch,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-T_out
T_in,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-T_in
nu,0.0,kWh,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-01,46,23:00,(17),DEC-KLN-2026-07-01-46-Z_curtailable
G,68834.34157510733,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-G
B_ch,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-B_ch
B_dis,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-B_dis
T_out,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-T_out
T_in,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-T_in
nu,0.0,kWh,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-nu
Z_critical,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-07-01,47,23:30,(17),DEC-KLN-2026-07-01-47-Z_curtailable
G,57458.24894682865,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,0,00:00,(17),DEC-DHN-2026-07-02-00-Z_curtailable
G,57347.89328160869,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,1,00:30,(17),DEC-DHN-2026-07-02-01-Z_curtailable
G,64590.19931392315,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,2,01:00,(17),DEC-DHN-2026-07-02-02-Z_curtailable
G,63029.21899732559,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,3,01:30,(17),DEC-DHN-2026-07-02-03-Z_curtailable
G,61465.2245219193,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,4,02:00,(17),DEC-DHN-2026-07-02-04-Z_curtailable
G,55592.21810650027,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,5,02:30,(17),DEC-DHN-2026-07-02-05-Z_curtailable
G,58976.74545614266,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,6,03:00,(17),DEC-DHN-2026-07-02-06-Z_curtailable
G,50244.82831757824,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,7,03:30,(17),DEC-DHN-2026-07-02-07-Z_curtailable
G,65056.302832893045,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,8,04:00,(17),DEC-DHN-2026-07-02-08-Z_curtailable
G,53059.6437266851,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,9,04:30,(17),DEC-DHN-2026-07-02-09-Z_curtailable
G,78977.28042714258,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,10,05:00,(17),DEC-DHN-2026-07-02-10-Z_curtailable
G,74152.36908727733,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,11,05:30,(17),DEC-DHN-2026-07-02-11-Z_curtailable
G,78449.44564846346,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,12,06:00,(17),DEC-DHN-2026-07-02-12-Z_curtailable
G,84112.30935825399,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,13,06:30,(17),DEC-DHN-2026-07-02-13-Z_curtailable
G,93547.25994572724,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,14,07:00,(17),DEC-DHN-2026-07-02-14-Z_curtailable
G,102237.46068598074,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,15,07:30,(17),DEC-DHN-2026-07-02-15-Z_curtailable
G,93648.00591405558,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,16,08:00,(17),DEC-DHN-2026-07-02-16-Z_curtailable
G,100537.68282627636,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,17,08:30,(17),DEC-DHN-2026-07-02-17-Z_curtailable
G,117297.23546801858,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,18,09:00,(17),DEC-DHN-2026-07-02-18-Z_curtailable
G,121125.8434446481,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,19,09:30,(17),DEC-DHN-2026-07-02-19-Z_curtailable
G,116796.91154463988,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,20,10:00,(17),DEC-DHN-2026-07-02-20-Z_curtailable
G,115934.36092713232,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,21,10:30,(17),DEC-DHN-2026-07-02-21-Z_curtailable
G,122260.2803349458,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,22,11:00,(17),DEC-DHN-2026-07-02-22-Z_curtailable
G,129273.49821920072,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-T_out
T_in,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-T_in
nu,0.0,kWh,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-02,23,11:30,(17),DEC-DHN-2026-07-02-23-Z_curtailable
G,134701.1487953944,kW,Dhanmondi,2026-07-02,24,12:00,(17),DEC-DHN-2026-07-02-24-G
B_ch,0.0,kW,Dhanmondi,2026-07-02,24,12:00,(17),DEC-DHN-2026-07-02-24-B_ch
