substation,date,slot_index,clock,post_response_kw,soc_kwh,pi_tk_per_kwh,c1_slack_kw,id
Dhanmondi,2026-06-16,35,17:30,115413.85541989827,8000.0,8.39,0.0,LP-DHN-2026-06-16-35
Dhanmondi,2026-06-16,36,18:00,107934.56528089527,8000.0,8.39,0.0,LP-DHN-2026-06-16-36
Dhanmondi,2026-06-16,37,18:30,129523.59362848372,8000.0,8.39,0.0,LP-DHN-2026-06-16-37
Dhanmondi,2026-06-16,38,19:00,114579.49219754568,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-16-38
Dhanmondi,2026-06-16,39,19:30,114797.4904296136,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-06-16-39
Dhanmondi,2026-06-16,40,20:00,127044.60163944104,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-16-40
Dhanmondi,2026-06-16,41,20:30,112888.0940555842,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-16-41
Dhanmondi,2026-06-16,42,21:00,85095.15079209446,8000.0,8.39,0.0,LP-DHN-2026-06-16-42
Dhanmondi,2026-06-16,43,21:30,75316.49435478257,8000.0,8.39,0.0,LP-DHN-2026-06-16-43
Dhanmondi,2026-06-16,44,22:00,88768.30628096167,8000.0,8.39,0.0,LP-DHN-2026-06-16-44
Dhanmondi,2026-06-16,45,22:30,61497.63896384267,8000.0,8.39,0.0,LP-DHN-2026-06-16-45
Dhanmondi,2026-06-16,46,23:00,54550.907685798695,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-16-46
Dhanmondi,2026-06-16,47,23:30,54675.72835646949,8000.0,8.39,0.0,LP-DHN-2026-06-16-47
Kalyanpur,2026-06-16,0,00:00,50090.66910134283,6000.0,8.39,0.0,LP-KLN-2026-06-16-00
Kalyanpur,2026-06-16,1,00:30,48902.33768523053,6000.0,8.39,0.0,LP-KLN-2026-06-16-01
Kalyanpur,2026-06-16,2,01:00,53507.56257901079,6000.0,8.39,0.0,LP-KLN-2026-06-16-02
Kalyanpur,2026-06-16,3,01:30,47175.438093887926,6000.0,8.39,0.0,LP-KLN-2026-06-16-03
Kalyanpur,2026-06-16,4,02:00,52073.57816071388,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-16-04
Kalyanpur,2026-06-16,5,02:30,49768.26694983738,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-16-05
Kalyanpur,2026-06-16,6,03:00,46392.70484604401,6000.0,8.39,0.0,LP-KLN-2026-06-16-06
Kalyanpur,2026-06-16,7,03:30,43513.73598547054,6000.0,8.39,0.0,LP-KLN-2026-06-16-07
Kalyanpur,2026-06-16,8,04:00,51288.979069917725,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-16-08
Kalyanpur,2026-06-16,9,04:30,46827.666574955125,6000.0,8.39,0.0,LP-KLN-2026-06-16-09
Kalyanpur,2026-06-16,10,05:00,64399.77996737265,6000.0,8.39,0.0,LP-KLN-2026-06-16-10
Kalyanpur,2026-06-16,11,05:30,69583.17284082726,6000.0,8.39,0.0,LP-KLN-2026-06-16-11
Kalyanpur,2026-06-16,12,06:00,77332.89863282623,6000.0,8.39,0.0,LP-KLN-2026-06-16-12
Kalyanpur,2026-06-16,13,06:30,87646.0298259098,6000.0,8.39,0.0,LP-KLN-2026-06-16-13
Kalyanpur,2026-06-16,14,07:00,90746.74664819275,6000.0,8.39,0.0,LP-KLN-2026-06-16-14
Kalyanpur,2026-06-16,15,07:30,96342.61509825752,6000.0,8.39,0.0,LP-KLN-2026-06-16-15
Kalyanpur,2026-06-16,16,08:00,87230.3089520082,6000.0,8.39,0.0,LP-KLN-2026-06-16-16
Kalyanpur,2026-06-16,17,08:30,85193.91288076475,6000.0,8.39,0.0,LP-KLN-2026-06-16-17
Kalyanpur,2026-06-16,18,09:00,96803.5384951962,6000.0,8.39,2.9103830456733704e-11,LP-KLN-2026-06-16-18
Kalyanpur,2026-06-16,19,09:30,95369.9826461108,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-16-19
Kalyanpur,2026-06-16,20,10:00,92759.54695222407,6000.0,8.39,0.0,LP-KLN-2026-06-16-20
Kalyanpur,2026-06-16,21,10:30,88904.99316674352,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-21
Kalyanpur,2026-06-16,22,11:00,98569.4971540378,6000.0,8.39,0.0,LP-KLN-2026-06-16-22
Kalyanpur,2026-06-16,23,11:30,101691.15969053324,6000.0,8.39,0.0,LP-KLN-2026-06-16-23
Kalyanpur,2026-06-16,24,12:00,109430.49447170483,6000.0,8.39,0.0,LP-KLN-2026-06-16-24
Kalyanpur,2026-06-16,25,12:30,119886.59300655784,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-25
Kalyanpur,2026-06-16,26,13:00,117032.47890566949,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-26
Kalyanpur,2026-06-16,27,13:30,125274.30192822617,6000.0,8.39,0.0,LP-KLN-2026-06-16-27
Kalyanpur,2026-06-16,28,14:00,111207.67447137844,6000.0,8.39,0.0,LP-KLN-2026-06-16-28
Kalyanpur,2026-06-16,29,14:30,100362.7325505395,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-29
Kalyanpur,2026-06-16,30,15:00,100583.71227153108,6000.0,8.39,0.0,LP-KLN-2026-06-16-30
Kalyanpur,2026-06-16,31,15:30,95795.26151376715,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-16-31
Kalyanpur,2026-06-16,32,16:00,81410.78972157536,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-16-32
Kalyanpur,2026-06-16,33,16:30,96568.96264851476,6000.0,8.39,0.0,LP-KLN-2026-06-16-33
Kalyanpur,2026-06-16,34,17:00,115968.49941259736,6000.0,8.39,2.9103830456733704e-11,LP-KLN-2026-06-16-34
Kalyanpur,2026-06-16,35,17:30,120048.6298623274,6000.0,8.39,0.0,LP-KLN-2026-06-16-35
Kalyanpur,2026-06-16,36,18:00,108867.5535787265,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-36
Kalyanpur,2026-06-16,37,18:30,125840.63144849228,6000.0,8.39,0.0,LP-KLN-2026-06-16-37
Kalyanpur,2026-06-16,38,19:00,121846.18086188352,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-38
Kalyanpur,2026-06-16,39,19:30,127096.90852612152,6000.0,8.39,0.0,LP-KLN-2026-06-16-39
Kalyanpur,2026-06-16,40,20:00,124734.01406854394,6000.0,8.39,0.0,LP-KLN-2026-06-16-40
Kalyanpur,2026-06-16,41,20:30,105382.73872109324,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-16-41
Kalyanpur,2026-06-16,42,21:00,96036.3094000131,6000.0,8.39,0.0,LP-KLN-2026-06-16-42
Kalyanpur,2026-06-16,43,21:30,79880.36468110517,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-16-43
Kalyanpur,2026-06-16,44,22:00,85568.31022290507,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-16-44
Kalyanpur,2026-06-16,45,22:30,67018.46277321923,6000.0,8.39,0.0,LP-KLN-2026-06-16-45
Kalyanpur,2026-06-16,46,23:00,61404.13707876258,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-16-46
Kalyanpur,2026-06-16,47,23:30,62418.41015084512,6000.0,8.39,0.0,LP-KLN-2026-06-16-47
Dhanmondi,2026-06-17,0,00:00,44756.45115205052,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-00
Dhanmondi,2026-06-17,1,00:30,53141.89579283761,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-01
Dhanmondi,2026-06-17,2,01:00,47002.10670907986,8000.0,8.39,0.0,LP-DHN-2026-06-17-02
Dhanmondi,2026-06-17,3,01:30,54233.14335631227,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-03
Dhanmondi,2026-06-17,4,02:00,46304.31695547482,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-04
Dhanmondi,2026-06-17,5,02:30,45586.25987766047,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-05
Dhanmondi,2026-06-17,6,03:00,45707.72721133404,8000.0,8.39,0.0,LP-DHN-2026-06-17-06
Dhanmondi,2026-06-17,7,03:30,45601.65418052015,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-07
Dhanmondi,2026-06-17,8,04:00,49439.55912118574,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-08
Dhanmondi,2026-06-17,9,04:30,50254.62495830196,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-09
Dhanmondi,2026-06-17,10,05:00,68595.37770845216,8000.0,8.39,0.0,LP-DHN-2026-06-17-10
Dhanmondi,2026-06-17,11,05:30,62043.673924332106,8000.0,8.39,0.0,LP-DHN-2026-06-17-11
Dhanmondi,2026-06-17,12,06:00,64422.86574807622,8000.0,8.39,0.0,LP-DHN-2026-06-17-12
Dhanmondi,2026-06-17,13,06:30,75623.13180363977,8000.0,8.39,0.0,LP-DHN-2026-06-17-13
Dhanmondi,2026-06-17,14,07:00,73306.9098541587,8000.0,8.39,0.0,LP-DHN-2026-06-17-14
Dhanmondi,2026-06-17,15,07:30,86270.85503022677,8000.0,8.39,0.0,LP-DHN-2026-06-17-15
Dhanmondi,2026-06-17,16,08:00,82531.84450126548,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-17-16
Dhanmondi,2026-06-17,17,08:30,77208.29580538376,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-17
Dhanmondi,2026-06-17,18,09:00,99650.3271991003,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-18
Dhanmondi,2026-06-17,19,09:30,92470.09398807833,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-06-17-19
Dhanmondi,2026-06-17,20,10:00,100089.6574069804,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-20
Dhanmondi,2026-06-17,21,10:30,94506.5290650543,8000.0,8.39,0.0,LP-DHN-2026-06-17-21
Dhanmondi,2026-06-17,22,11:00,104542.88279805916,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-22
Dhanmondi,2026-06-17,23,11:30,113481.27578109875,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-23
Dhanmondi,2026-06-17,24,12:00,116712.46034630964,8000.0,8.39,0.0,LP-DHN-2026-06-17-24
Dhanmondi,2026-06-17,25,12:30,116780.85620947766,8000.0,8.39,0.0,LP-DHN-2026-06-17-25
Dhanmondi,2026-06-17,26,13:00,117474.98864622349,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-17-26
Dhanmondi,2026-06-17,27,13:30,108320.1191761007,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-27
Dhanmondi,2026-06-17,28,14:00,103614.4627383853,8000.0,8.39,0.0,LP-DHN-2026-06-17-28
Dhanmondi,2026-06-17,29,14:30,102990.38213250406,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-17-29
Dhanmondi,2026-06-17,30,15:00,96400.3500295304,8000.0,8.39,0.0,LP-DHN-2026-06-17-30
Dhanmondi,2026-06-17,31,15:30,93274.4468470394,8000.0,8.39,0.0,LP-DHN-2026-06-17-31
Dhanmondi,2026-06-17,32,16:00,89190.95751061138,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-17-32
Dhanmondi,2026-06-17,33,16:30,87503.16258131867,8000.0,8.39,0.0,LP-DHN-2026-06-17-33
Dhanmondi,2026-06-17,34,17:00,104442.59577961326,8000.0,8.39,0.0,LP-DHN-2026-06-17-34
Dhanmondi,2026-06-17,35,17:30,105828.4410612936,8000.0,8.39,0.0,LP-DHN-2026-06-17-35
Dhanmondi,2026-06-17,36,18:00,122425.46576491544,8000.0,8.39,0.0,LP-DHN-2026-06-17-36
Dhanmondi,2026-06-17,37,18:30,119521.39857760732,8000.0,8.39,0.0,LP-DHN-2026-06-17-37
Dhanmondi,2026-06-17,38,19:00,119684.01555948087,8000.0,8.39,0.0,LP-DHN-2026-06-17-38
Dhanmondi,2026-06-17,39,19:30,111307.77043176247,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-17-39
Dhanmondi,2026-06-17,40,20:00,130638.76329474158,8000.0,8.39,0.0,LP-DHN-2026-06-17-40
Dhanmondi,2026-06-17,41,20:30,114308.9961219209,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-06-17-41
Dhanmondi,2026-06-17,42,21:00,98093.3021808458,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-17-42
Dhanmondi,2026-06-17,43,21:30,74994.41609392836,8000.0,8.39,0.0,LP-DHN-2026-06-17-43
Dhanmondi,2026-06-17,44,22:00,88916.81756526587,8000.0,8.39,0.0,LP-DHN-2026-06-17-44
Dhanmondi,2026-06-17,45,22:30,61565.35794206727,8000.0,8.39,0.0,LP-DHN-2026-06-17-45
Dhanmondi,2026-06-17,46,23:00,57694.20493455009,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-17-46
Dhanmondi,2026-06-17,47,23:30,60248.52863093649,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-06-17-47
Kalyanpur,2026-06-17,0,00:00,51639.79153405191,6000.0,8.39,0.0,LP-KLN-2026-06-17-00
Kalyanpur,2026-06-17,1,00:30,50624.1686052935,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-17-01
Kalyanpur,2026-06-17,2,01:00,53663.94569650548,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-17-02
Kalyanpur,2026-06-17,3,01:30,50477.64037577125,6000.0,8.39,0.0,LP-KLN-2026-06-17-03
Kalyanpur,2026-06-17,4,02:00,49597.21756632557,6000.0,8.39,0.0,LP-KLN-2026-06-17-04
Kalyanpur,2026-06-17,5,02:30,51128.10273392449,6000.0,8.39,0.0,LP-KLN-2026-06-17-05
Kalyanpur,2026-06-17,6,03:00,50469.46353116266,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-17-06
Kalyanpur,2026-06-17,7,03:30,47131.12414288395,6000.0,8.39,0.0,LP-KLN-2026-06-17-07
Kalyanpur,2026-06-17,8,04:00,49015.49985937463,6000.0,8.39,0.0,LP-KLN-2026-06-17-08
Kalyanpur,2026-06-17,9,04:30,45463.67859182991,6000.0,8.39,7.275957614183426e-12,LP-KLN-2026-06-17-09
Kalyanpur,2026-06-17,10,05:00,63665.82779121992,6000.0,8.39,0.0,LP-KLN-2026-06-17-10
Kalyanpur,2026-06-17,11,05:30,78389.45991063648,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-11
Kalyanpur,2026-06-17,12,06:00,78808.40364020005,6000.0,8.39,0.0,LP-KLN-2026-06-17-12
Kalyanpur,2026-06-17,13,06:30,88409.46384043459,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-17-13
Kalyanpur,2026-06-17,14,07:00,90880.72813542404,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-14
Kalyanpur,2026-06-17,15,07:30,96514.94705848215,6000.0,8.39,0.0,LP-KLN-2026-06-17-15
Kalyanpur,2026-06-17,16,08:00,84656.772823362,6000.0,8.39,0.0,LP-KLN-2026-06-17-16
Kalyanpur,2026-06-17,17,08:30,84258.92051525094,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-17-17
Kalyanpur,2026-06-17,18,09:00,97971.61549504068,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-18
Kalyanpur,2026-06-17,19,09:30,88252.83076834705,6000.0,8.39,0.0,LP-KLN-2026-06-17-19
Kalyanpur,2026-06-17,20,10:00,95102.07037907664,6000.0,8.39,0.0,LP-KLN-2026-06-17-20
Kalyanpur,2026-06-17,21,10:30,89696.43856519181,6000.0,8.39,0.0,LP-KLN-2026-06-17-21
Kalyanpur,2026-06-17,22,11:00,98256.66873375124,6000.0,8.39,0.0,LP-KLN-2026-06-17-22
Kalyanpur,2026-06-17,23,11:30,99507.92948479216,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-23
Kalyanpur,2026-06-17,24,12:00,117620.14820379308,6000.0,8.39,-2.9103830456733704e-11,LP-KLN-2026-06-17-24
Kalyanpur,2026-06-17,25,12:30,119927.95182101872,6000.0,8.39,0.0,LP-KLN-2026-06-17-25
Kalyanpur,2026-06-17,26,13:00,115414.15112639748,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-26
Kalyanpur,2026-06-17,27,13:30,117441.05442706544,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-17-27
Kalyanpur,2026-06-17,28,14:00,108253.15202436523,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-28
Kalyanpur,2026-06-17,29,14:30,96806.62666983,6000.0,8.39,0.0,LP-KLN-2026-06-17-29
Kalyanpur,2026-06-17,30,15:00,97375.27961289143,6000.0,8.39,0.0,LP-KLN-2026-06-17-30
Kalyanpur,2026-06-17,31,15:30,94622.44093721532,6000.0,8.39,0.0,LP-KLN-2026-06-17-31
Kalyanpur,2026-06-17,32,16:00,80328.7518540036,6000.0,8.39,0.0,LP-KLN-2026-06-17-32
Kalyanpur,2026-06-17,33,16:30,85315.25406790516,6000.0,8.39,0.0,LP-KLN-2026-06-17-33
Kalyanpur,2026-06-17,34,17:00,111286.61144003773,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-17-34
Kalyanpur,2026-06-17,35,17:30,108585.0502232708,6000.0,8.39,0.0,LP-KLN-2026-06-17-35
Kalyanpur,2026-06-17,36,18:00,110408.08683060051,6000.0,8.39,0.0,LP-KLN-2026-06-17-36
Kalyanpur,2026-06-17,37,18:30,124843.78696446022,6000.0,8.39,0.0,LP-KLN-2026-06-17-37
Kalyanpur,2026-06-17,38,19:00,120823.65782192977,6000.0,8.39,0.0,LP-KLN-2026-06-17-38
Kalyanpur,2026-06-17,39,19:30,128432.74110808116,6000.0,8.39,0.0,LP-KLN-2026-06-17-39
Kalyanpur,2026-06-17,40,20:00,126004.4071849457,6000.0,8.39,0.0,LP-KLN-2026-06-17-40
Kalyanpur,2026-06-17,41,20:30,105693.49705731348,6000.0,8.39,0.0,LP-KLN-2026-06-17-41
Kalyanpur,2026-06-17,42,21:00,109427.29403933974,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-17-42
Kalyanpur,2026-06-17,43,21:30,87693.00071655259,6000.0,8.39,1.4551915228366852e-11,LP-KLN-2026-06-17-43
Kalyanpur,2026-06-17,44,22:00,85175.40599336698,6000.0,8.39,0.0,LP-KLN-2026-06-17-44
Kalyanpur,2026-06-17,45,22:30,66872.2031196484,6000.0,8.39,0.0,LP-KLN-2026-06-17-45
Kalyanpur,2026-06-17,46,23:00,56596.44769767428,6000.0,8.39,0.0,LP-KLN-2026-06-17-46
Kalyanpur,2026-06-17,47,23:30,68283.84075621064,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-17-47
Dhanmondi,2026-06-18,0,00:00,42917.5019458082,8000.0,8.39,0.0,LP-DHN-2026-06-18-00
Dhanmondi,2026-06-18,1,00:30,48253.86817349752,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-18-01
Dhanmondi,2026-06-18,2,01:00,47036.691795921884,8000.0,8.39,0.0,LP-DHN-2026-06-18-02
Dhanmondi,2026-06-18,3,01:30,47615.23450315968,8000.0,8.39,0.0,LP-DHN-2026-06-18-03
Dhanmondi,2026-06-18,4,02:00,48067.30908979345,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-18-04
Dhanmondi,2026-06-18,5,02:30,50484.56922273066,8000.0,8.39,0.0,LP-DHN-2026-06-18-05
Dhanmondi,2026-06-18,6,03:00,43809.95433123547,8000.0,8.39,0.0,LP-DHN-2026-06-18-06
Dhanmondi,2026-06-18,7,03:30,43747.77803870537,8000.0,8.39,0.0,LP-DHN-2026-06-18-07
Dhanmondi,2026-06-18,8,04:00,50348.67813228935,8000.0,8.39,0.0,LP-DHN-2026-06-18-08
Dhanmondi,2026-06-18,9,04:30,47303.142588379495,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-18-09
Dhanmondi,2026-06-18,10,05:00,64138.99648845407,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-18-10
Dhanmondi,2026-06-18,11,05:30,61277.53909854542,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-18-11
Dhanmondi,2026-06-18,12,06:00,65916.42841599276,8000.0,8.39,0.0,LP-DHN-2026-06-18-12
Dhanmondi,2026-06-18,13,06:30,75270.98604471235,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-13
Dhanmondi,2026-06-18,14,07:00,73389.9844270095,8000.0,8.39,0.0,LP-DHN-2026-06-18-14
Dhanmondi,2026-06-18,15,07:30,87081.53669813795,8000.0,8.39,0.0,LP-DHN-2026-06-18-15
Dhanmondi,2026-06-18,16,08:00,77972.25329343342,8000.0,8.39,0.0,LP-DHN-2026-06-18-16
Dhanmondi,2026-06-18,17,08:30,80764.64343983388,8000.0,8.39,0.0,LP-DHN-2026-06-18-17
Dhanmondi,2026-06-18,18,09:00,96844.27460148936,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-18-18
Dhanmondi,2026-06-18,19,09:30,90577.26055342858,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-19
Dhanmondi,2026-06-18,20,10:00,90346.21949219376,8000.0,8.39,0.0,LP-DHN-2026-06-18-20
Dhanmondi,2026-06-18,21,10:30,87052.2126694915,8000.0,8.39,0.0,LP-DHN-2026-06-18-21
Dhanmondi,2026-06-18,22,11:00,99763.33987993366,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-18-22
Dhanmondi,2026-06-18,23,11:30,104613.50307938778,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-23
Dhanmondi,2026-06-18,24,12:00,116853.34918871504,8000.0,8.39,0.0,LP-DHN-2026-06-18-24
Dhanmondi,2026-06-18,25,12:30,114603.06078923547,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-25
Dhanmondi,2026-06-18,26,13:00,118720.54717017498,8000.0,8.39,0.0,LP-DHN-2026-06-18-26
Dhanmondi,2026-06-18,27,13:30,111802.37760347112,8000.0,8.39,0.0,LP-DHN-2026-06-18-27
Dhanmondi,2026-06-18,28,14:00,104021.74752031956,8000.0,8.39,0.0,LP-DHN-2026-06-18-28
Dhanmondi,2026-06-18,29,14:30,99007.34624498666,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-29
Dhanmondi,2026-06-18,30,15:00,97097.05079904445,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-30
Dhanmondi,2026-06-18,31,15:30,98174.48093050488,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-18-31
Dhanmondi,2026-06-18,32,16:00,88799.01221493029,8000.0,8.39,0.0,LP-DHN-2026-06-18-32
Dhanmondi,2026-06-18,33,16:30,95813.77376974134,8000.0,8.39,0.0,LP-DHN-2026-06-18-33
Dhanmondi,2026-06-18,34,17:00,117048.4582825838,8000.0,8.39,0.0,LP-DHN-2026-06-18-34
Dhanmondi,2026-06-18,35,17:30,118244.29398333908,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-35
Dhanmondi,2026-06-18,36,18:00,121866.91746458062,8000.0,8.39,2.9103830456733704e-11,LP-DHN-2026-06-18-36
Dhanmondi,2026-06-18,37,18:30,132406.84037210248,8000.0,8.39,-2.9103830456733704e-11,LP-DHN-2026-06-18-37
Dhanmondi,2026-06-18,38,19:00,124573.34282290252,8000.0,8.39,-1.4551915228366852e-11,LP-DHN-2026-06-18-38
Dhanmondi,2026-06-18,39,19:30,123876.16644468727,8000.0,8.39,1.4551915228366852e-11,LP-DHN-2026-06-18-39
Dhanmondi,2026-06-18,40,20:00,123903.5271108869,8000.0,8.39,0.0,LP-DHN-2026-06-18-40
Dhanmondi,2026-06-18,41,20:30,113374.09037217007,8000.0,8.39,0.0,LP-DHN-2026-06-18-41
Dhanmondi,2026-06-18,42,21:00,83271.21376501331,8000.0,8.39,0.0,LP-DHN-2026-06-18-42
Dhanmondi,2026-06-18,43,21:30,73527.0223792322,8000.0,8.39,0.0,LP-DHN-2026-06-18-43
Dhanmondi,2026-06-18,44,22:00,77168.52180549706,8000.0,8.39,0.0,LP-DHN-2026-06-18-44
Dhanmondi,2026-06-18,45,22:30,63126.16291986873,8000.0,8.39,0.0,LP-DHN-2026-06-18-45
Dhanmondi,2026-06-18,46,23:00,53383.43060049001,8000.0,8.39,7.275957614183426e-12,LP-DHN-2026-06-18-46
Dhanmondi,2026-06-18,47,23:30,53266.82013254529,8000.0,8.39,-7.275957614183426e-12,LP-DHN-2026-06-18-47
Kalyanpur,2026-06-18,0,00:00,51080.225376484974,6000.0,8.39,0.0,LP-KLN-2026-06-18-00
Kalyanpur,2026-06-18,1,00:30,51191.28676491732,6000.0,8.39,0.0,LP-KLN-2026-06-18-01
Kalyanpur,2026-06-18,2,01:00,55047.653239227,6000.0,8.39,-7.275957614183426e-12,LP-KLN-2026-06-18-02
Kalyanpur,2026-06-18,3,01:30,49127.2221496785,6000.0,8.39,0.0,LP-KLN-2026-06-18-03
Kalyanpur,2026-06-18,4,02:00,48580.45531253056,6000.0,8.39,0.0,LP-KLN-2026-06-18-04
Kalyanpur,2026-06-18,5,02:30,51168.862670136274,6000.0,8.39,0.0,LP-KLN-2026-06-18-05
Kalyanpur,2026-06-18,6,03:00,47215.07465873797,6000.0,8.39,0.0,LP-KLN-2026-06-18-06
Kalyanpur,2026-06-18,7,03:30,47239.83881388747,6000.0,8.39,0.0,LP-KLN-2026-06-18-07
Kalyanpur,2026-06-18,8,04:00,53619.09450123165,6000.0,8.39,0.0,LP-KLN-2026-06-18-08
Kalyanpur,2026-06-18,9,04:30,49865.64047255828,6000.0,8.39,0.0,LP-KLN-2026-06-18-09
Kalyanpur,2026-06-18,10,05:00,64626.70970243931,6000.0,8.39,0.0,LP-KLN-2026-06-18-10
Kalyanpur,2026-06-18,11,05:30,76362.28854030663,6000.0,8.39,0.0,LP-KLN-2026-06-18-11
Kalyanpur,2026-06-18,12,06:00,77894.44820488122,6000.0,8.39,0.0,LP-KLN-2026-06-18-12
Kalyanpur,2026-06-18,13,06:30,87901.61284898025,6000.0,8.39,0.0,LP-KLN-2026-06-18-13
Kalyanpur,2026-06-18,14,07:00,91599.10280181342,6000.0,8.39,0.0,LP-KLN-2026-06-18-14
Kalyanpur,2026-06-18,15,07:30,96843.99476501928,6000.0,8.39,0.0,LP-KLN-2026-06-18-15
Kalyanpur,2026-06-18,16,08:00,83572.73103893574,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-18-16
Kalyanpur,2026-06-18,17,08:30,83804.52711943304,6000.0,8.39,0.0,LP-KLN-2026-06-18-17
Kalyanpur,2026-06-18,18,09:00,94596.53704147572,6000.0,8.39,0.0,LP-KLN-2026-06-18-18
Kalyanpur,2026-06-18,19,09:30,98081.49432706623,6000.0,8.39,-1.4551915228366852e-11,LP-KLN-2026-06-18-19
Kalyanpur,2026-06-18,20,10:00,97649.0341117512,6000.0,8.39,0.0,LP-KLN-2026-06-18-20
Kalyanpur,2026-06-18,21,10:30,87670.93044463091,6000.0,8.39,0.0,LP-KLN-2026-06-18-21
